,url,text
9016,https://migri.fi/en/information-on-individual-cases,Information may only be given when it is obvious that it will not endanger the safety of the person in question or those close to him or her.
9017,https://migri.fi/en/information-on-individual-cases,"For example, simply the knowledge that a person has applied for asylum in Finland may endanger his or her safety and the safety his or her relatives."
9018,https://migri.fi/en/information-on-individual-cases,"When requesting confidential information, be prepared to tell us what it will be used for and why."
9019,https://migri.fi/en/information-on-individual-cases,Please also note that the decision on the confidentiality or publicity of the information will not be made immediately.
9020,https://migri.fi/en/information-on-individual-cases,"In order to make this decision, the Finnish Immigration Service will review the grounds for the application submitted by the person whom your request concerns."
9021,https://migri.fi/en/information-on-individual-cases,"We will also review other information we have about him or her, the processing stage of his or her matter, and the contents of any decision already made."
9022,https://migri.fi/en/information-on-individual-cases,The secrecy of information is based on the Act on the Openness of Government Activities.
9023,https://migri.fi/en/information-on-individual-cases,For additional information see Confidentiality of personal information.
9025,https://migri.fi/en/information-on-individual-cases,A customer of the Finnish Immigration Service can issue a written authorisation to a journalist or another outsider to study his or her documents.
9026,https://migri.fi/en/information-on-individual-cases,"The information is only given to the person named in the authorisation, only on the issue outlined in the authorisation and only on closed matters."
9027,https://migri.fi/en/information-on-individual-cases,"Furthermore, the authorisation must be recent."
9028,https://migri.fi/en/information-on-individual-cases,"The authorisation does not give permission to obtain information to which the applicant him/herself does not have an access (limitations set by the Openness Act 621/1999, section 11)."
9029,https://migri.fi/en/information-on-individual-cases,"If the information is used in a story or a programme, it is the journalist’s responsibility to ensure that the applicant understands that the information obtained through the authorisation will be made public in the media."
9030,https://migri.fi/en/information-on-individual-cases,The authorisation must have the client’s personal signature.
9031,https://migri.fi/en/information-on-individual-cases,A counsel’s signature is not sufficient.
9032,https://migri.fi/en/information-on-individual-cases,Attach an Information Request Form to the authorisation.
9033,https://migri.fi/en/information-on-individual-cases,"If there is a reason why the processing of the information request should be expedited, indicate this on the form."
9034,https://migri.fi/en/information-on-individual-cases,Also specify a deadline for the information requested.
9035,https://migri.fi/en/information-on-individual-cases,"The authorisation, request for information and a copy of the authorised person’s (person whose information is requested) identity card must be sent to the Finnish Immigration Service using one of the methods below:"
9037,https://migri.fi/en/information-on-individual-cases,Authorisation form – attachment to the information request form
9039,https://migri.fi/en/information-on-individual-cases,"Requests for information are processed as quickly as possible, but in some cases, the process can take longer than expected."
9040,https://migri.fi/en/information-on-individual-cases,"If the documents are in an administrative court, the request is transferred there."
9041,https://migri.fi/en/information-on-individual-cases,"If for example the scope of the authorisation is unclear, the Finnish Immigration Service will contact the person whose information is requested."
9042,https://migri.fi/en/information-on-individual-cases,"As soon as the information is gathered, the authorised person can make an appointment to study the information."
9043,https://migri.fi/en/information-on-individual-cases,"If needed, copies of documents can be sent by mail."
9044,https://migri.fi/en/information-on-individual-cases,A fee is charged for the copies.
9046,https://migri.fi/en/information-on-individual-cases,The secrecy of personal information is based especially on section 24(1)(24) of the Act on the Openness of Government Activities (621/1999).
9047,https://migri.fi/en/information-on-individual-cases,"In addition, also the other grounds for secrecy under section 24 of the Act on the Openness of Government Activities may be applicable to information and documents in a matter concerning an alien."
9048,https://migri.fi/en/information-on-individual-cases,A customer of the Finnish Immigration Service can issue a written authorisation to a journalist or other outsider to study his or her documents.
9051,https://migri.fi/en/interviewing-and-filming-of-customers,"Whenever you interview or film our customers for example at our premises, you must always ask permission from each individual."
9052,https://migri.fi/en/interviewing-and-filming-of-customers,Asylum seekers in particular may encounter safety risks if their picture or name is published in the media since this makes it easy to track their whereabouts.
9053,https://migri.fi/en/interviewing-and-filming-of-customers,Always consider carefully before publishing personal information about an asylum seeker.
9054,https://migri.fi/en/interviewing-and-filming-of-customers,"Particular caution is needed with minors, as the Guidelines for Journalists (section 30) also point out."
9055,https://migri.fi/en/interviewing-and-filming-of-customers,"If you wish to interview or film minors, you need permission from their guardian or other legal representative."
9056,https://migri.fi/en/interviewing-and-filming-of-customers,Finnish Immigration Service cannot provide customers’ contact details
9057,https://migri.fi/en/interviewing-and-filming-of-customers,The Finnish Immigration Service is unfortunately unable to help the media in finding immigrants who are willing to be interviewed.
9058,https://migri.fi/en/interviewing-and-filming-of-customers,Customer details must be kept confidential.
9059,https://migri.fi/en/interviewing-and-filming-of-customers,We are therefore unable to provide the media with our customers’ contact information.
9060,https://migri.fi/en/interviewing-and-filming-of-customers,"Applying for a resident permit or citizenship is often a matter of great significance to our customers, and they may believe that agreeing to a media interview arranged by the authorities will have a positive impact on the handling of their application."
9061,https://migri.fi/en/interviewing-and-filming-of-customers,"For this reason, we will not ask individual customers whether they are willing to be interviewed by the media."
9062,https://migri.fi/en/interviewing-and-filming-of-customers,We will concentrate solely on processing their permit applications.
9063,https://migri.fi/en/interviewing-and-filming-of-customers,You may find immigrants willing to be interviewed through various immigrant organisations and the immigrant services offered by cities and municipalities.
